date,year,month,month_name,variable,value,source_page,source_url,datatable_index,quarter,quarter_name
2006-07-01,2006,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.96,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2006-08-01,2006,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),14.12,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2006-09-01,2006,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),5.25,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2006-10-01,2006,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),16.01,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2006-11-01,2006,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),18.73,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2006-12-01,2006,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),15.57,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2006-12-31,2006,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),14.53,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-01-01,2007,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.52,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-02-01,2007,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),14.34,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-03-01,2007,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),11.18,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-04-01,2007,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),19.63,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-05-01,2007,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),16.06,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-06-01,2007,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.73,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-07-01,2007,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),13.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-08-01,2007,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),17.73,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-09-01,2007,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),24.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-10-01,2007,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),19.81,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-11-01,2007,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),17.18,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-12-01,2007,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),16.74,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2007-12-31,2007,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.52,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-01-01,2008,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),25.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-02-01,2008,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),21.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-03-01,2008,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),20.37,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-04-01,2008,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),23.59,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-05-01,2008,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),20.06,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-06-01,2008,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),21.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-07-01,2008,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),30.75,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-08-01,2008,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),11.35,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-09-01,2008,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),13.41,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-10-01,2008,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),20.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-11-01,2008,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),13.4,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-12-01,2008,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),8.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2008-12-31,2008,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),25.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-01-01,2009,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.18,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-02-01,2009,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.17,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-03-01,2009,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.34,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-04-01,2009,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.56,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-05-01,2009,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.54,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-06-01,2009,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.53,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-07-01,2009,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-2.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-08-01,2009,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-0.98,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-09-01,2009,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.63,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-10-01,2009,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.92,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-11-01,2009,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-0.68,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-12-01,2009,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),14.79,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2009-12-31,2009,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.18,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-01-01,2010,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),6.86,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-02-01,2010,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-03-01,2010,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.42,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-04-01,2010,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),8.68,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-05-01,2010,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.82,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-06-01,2010,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),14.86,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-07-01,2010,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-08-01,2010,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),19.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-09-01,2010,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),17.91,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-10-01,2010,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),12.4,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-11-01,2010,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),17.7,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-12-01,2010,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.54,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2010-12-31,2010,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),6.86,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-01-01,2011,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),15.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-02-01,2011,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),15.13,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-03-01,2011,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),25.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-04-01,2011,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),22.65,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-05-01,2011,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),18.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-06-01,2011,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),20.35,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-07-01,2011,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),22.65,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-08-01,2011,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),18.83,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-09-01,2011,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),22.34,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-10-01,2011,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),17.94,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-11-01,2011,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),17.11,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-12-01,2011,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),14.62,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2011-12-31,2011,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),15.3,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-01-01,2012,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),59.05,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-02-01,2012,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),73.36,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-03-01,2012,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),55.13,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-04-01,2012,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),49.25,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-05-01,2012,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),61.4,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-06-01,2012,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),50.45,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-07-01,2012,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),53.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-08-01,2012,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),47.73,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-09-01,2012,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),41.21,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-10-01,2012,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),53.73,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-11-01,2012,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),53.52,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-12-01,2012,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),46.75,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2012-12-31,2012,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),59.05,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-01-01,2013,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.16,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-02-01,2013,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-4.26,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-03-01,2013,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-1.49,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-04-01,2013,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.92,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-05-01,2013,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.04,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-06-01,2013,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.39,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-07-01,2013,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-08-01,2013,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),6.21,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-09-01,2013,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.67,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-10-01,2013,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.67,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-11-01,2013,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.47,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-12-01,2013,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.97,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2013-12-31,2013,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.16,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-01-01,2014,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.66,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-02-01,2014,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.61,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-03-01,2014,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.94,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-04-01,2014,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.39,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-05-01,2014,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),8.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-06-01,2014,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.08,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-07-01,2014,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),11.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-08-01,2014,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.06,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-09-01,2014,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-10-01,2014,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),0.4,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-11-01,2014,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-12-01,2014,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.37,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2014-12-31,2014,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.66,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-01-01,2015,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-02-01,2015,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),0.86,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-03-01,2015,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.1,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-04-01,2015,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.64,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-05-01,2015,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-1.35,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-06-01,2015,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-07-01,2015,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-3.08,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-08-01,2015,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.77,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-09-01,2015,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.35,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-10-01,2015,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),8.09,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-11-01,2015,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),5.89,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-12-01,2015,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.86,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2015-12-31,2015,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.33,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-01-01,2016,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),5.58,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-02-01,2016,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),12.39,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-03-01,2016,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.24,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-04-01,2016,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-1.23,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-05-01,2016,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.47,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-06-01,2016,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),6.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-07-01,2016,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),8.36,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-08-01,2016,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),6.14,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-09-01,2016,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.98,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-10-01,2016,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-4.52,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-11-01,2016,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-0.93,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-12-01,2016,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.98,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2016-12-31,2016,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),5.58,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-01-01,2017,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.08,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-02-01,2017,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),0.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-03-01,2017,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),5.71,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-04-01,2017,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),9.38,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-05-01,2017,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.96,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-06-01,2017,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.06,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-07-01,2017,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.62,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-08-01,2017,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),6.22,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-09-01,2017,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.28,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-10-01,2017,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),8.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-11-01,2017,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),10.75,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-12-01,2017,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.32,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2017-12-31,2017,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),7.08,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-01-01,2018,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.11,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-02-01,2018,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),5.68,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-03-01,2018,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.34,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-04-01,2018,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.65,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-05-01,2018,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.55,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-06-01,2018,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),4.2,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-07-01,2018,7,Jul,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.99,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-08-01,2018,8,Aug,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),-1.21,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-09-01,2018,9,Sep,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.83,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-10-01,2018,10,Oct,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.47,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-11-01,2018,11,Nov,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.06,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-12-01,2018,12,Dec,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),0.55,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2018-12-31,2018,,,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.11,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2019-01-01,2019,1,Jan,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),3.27,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2019-02-01,2019,2,Feb,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.8,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2019-03-01,2019,3,Mar,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.35,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2019-04-01,2019,4,Apr,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.46,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2019-05-01,2019,5,May,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),2.48,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
2019-06-01,2019,6,Jun,Bank of Ghana Composite Index of Economic Activity (Real Growth) (%),1.0,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,0,,
