Year,Variables,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,source_page,source_url,datatable_index,First Quarter,Second Quarter,Third Quarter,Fourth Quarter,col_3
1988,Gross Domestic Product Growth Rate (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,5.63
1988,Gross Domestic Product Growth Rate: Non Oil (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,5.63
1987,Gross Domestic Product at Current Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,119.59
1987,Gross Domestic Product at Constant Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"7,854.88"
1987,Gross Domestic Product at Constant Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"7,854.88"
1987,Gross Domestic Product Growth Rate (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,4.79
1987,Gross Domestic Product Growth Rate: Non Oil (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,4.79
1986,Gross Domestic Product at Current Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,81.98
1986,Gross Domestic Product at Current Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,81.98
1986,Gross Domestic Product at Constant Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"7,495.48"
1986,Gross Domestic Product at Constant Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"7,495.48"
1986,Gross Domestic Product Growth Rate (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,5.20
1986,Gross Domestic Product Growth Rate: Non Oil (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,5.20
1985,Gross Domestic Product at Current Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,54.99
1985,Gross Domestic Product at Current Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,54.99
1985,Gross Domestic Product at Constant Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"7,125.04"
1985,Gross Domestic Product at Constant Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"7,125.04"
1985,Gross Domestic Product Growth Rate (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,5.09
1985,Gross Domestic Product Growth Rate: Non Oil (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,5.09
1984,Gross Domestic Product at Current Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,43.37
1984,Gross Domestic Product at Current Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,43.37
1984,Gross Domestic Product at Constant Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"6,779.83"
1984,Gross Domestic Product at Constant Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"6,779.83"
1984,Gross Domestic Product Growth Rate (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,8.96
1984,Gross Domestic Product Growth Rate: Non Oil (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,8.96
1983,Gross Domestic Product at Current Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,29.50
1983,Gross Domestic Product at Current Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,29.50
1983,Gross Domestic Product at Constant Prices (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"6,222.20"
1983,Gross Domestic Product at Constant Prices: Non-Oil (Millions of Ghana Cedis),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,"6,222.20"
1983,Gross Domestic Product Growth Rate (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,-4.84
1983,Gross Domestic Product Growth Rate: Non Oil (%),,,,,,,,,,,,,real_sector,https://www.bog.gov.gh/economic-data/real-sector/,2,,,,,-4.84
